prev_timestamp,timestamp,gap_minutes,prev_weekday,prev_time,curr_weekday,curr_time,gap_minutes_int,pattern_key,pattern_count,gap_type
2018-09-13 23:55:00,2018-09-14 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-09-14 19:30:00,2018-09-14 21:35:00,125.0,Friday,19:30,Friday,21:35,125,Friday|19:30|Friday|21:35|125,1,exceptional_closure_or_missing
2018-09-14 23:10:00,2018-09-17 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-09-17 23:10:00,2018-09-17 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-09-17 23:55:00,2018-09-18 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-09-18 23:10:00,2018-09-18 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-09-18 23:55:00,2018-09-19 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-09-19 23:10:00,2018-09-19 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-09-19 23:55:00,2018-09-20 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-09-20 23:10:00,2018-09-20 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-09-20 23:55:00,2018-09-21 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-09-21 23:10:00,2018-09-24 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-09-24 23:10:00,2018-09-24 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-09-24 23:55:00,2018-09-25 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-09-25 23:10:00,2018-09-25 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-09-25 23:55:00,2018-09-26 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-09-26 01:10:00,2018-09-26 01:45:00,35.0,Wednesday,01:10,Wednesday,01:45,35,Wednesday|01:10|Wednesday|01:45|35,1,intraday_missing_candidate
2018-09-26 23:10:00,2018-09-26 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-09-26 23:55:00,2018-09-27 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-09-27 23:10:00,2018-09-27 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-09-27 23:55:00,2018-09-28 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-09-28 23:10:00,2018-10-01 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-10-01 23:10:00,2018-10-01 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-10-01 23:55:00,2018-10-02 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-10-02 23:10:00,2018-10-02 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-10-02 23:55:00,2018-10-03 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-10-03 23:10:00,2018-10-03 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-10-03 23:55:00,2018-10-04 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-10-04 23:10:00,2018-10-04 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-10-04 23:55:00,2018-10-05 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-10-05 23:10:00,2018-10-08 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-10-08 23:10:00,2018-10-08 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-10-08 23:55:00,2018-10-09 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-10-09 23:10:00,2018-10-09 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-10-09 23:55:00,2018-10-10 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-10-10 23:10:00,2018-10-10 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-10-10 23:55:00,2018-10-11 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-10-11 23:10:00,2018-10-11 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-10-11 23:55:00,2018-10-12 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-10-12 23:10:00,2018-10-15 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-10-15 23:10:00,2018-10-15 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-10-15 23:55:00,2018-10-16 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-10-16 10:30:00,2018-10-16 10:40:00,10.0,Tuesday,10:30,Tuesday,10:40,10,Tuesday|10:30|Tuesday|10:40|10,1,intraday_missing_candidate
2018-10-16 23:10:00,2018-10-16 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-10-16 23:55:00,2018-10-17 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-10-17 23:10:00,2018-10-17 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-10-17 23:55:00,2018-10-18 01:35:00,100.0,Wednesday,23:55,Thursday,01:35,100,Wednesday|23:55|Thursday|01:35|100,1,exceptional_closure_or_missing
2018-10-18 23:10:00,2018-10-18 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-10-18 23:55:00,2018-10-19 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-10-19 23:10:00,2018-10-22 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-10-22 23:10:00,2018-10-22 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-10-22 23:55:00,2018-10-23 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-10-23 23:10:00,2018-10-23 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-10-23 23:55:00,2018-10-24 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-10-24 23:10:00,2018-10-24 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-10-24 23:55:00,2018-10-25 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-10-25 23:10:00,2018-10-25 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-10-25 23:55:00,2018-10-26 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-10-26 23:10:00,2018-10-29 03:15:00,3125.0,Friday,23:10,Monday,03:15,3125,Friday|23:10|Monday|03:15|3125,1,exceptional_closure_or_missing
2018-10-29 23:10:00,2018-10-29 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-10-29 23:55:00,2018-10-30 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-10-30 23:10:00,2018-10-30 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-10-30 23:55:00,2018-10-31 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-10-31 23:10:00,2018-10-31 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-10-31 23:55:00,2018-11-01 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-11-01 23:10:00,2018-11-01 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-11-01 23:55:00,2018-11-02 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-11-02 23:10:00,2018-11-05 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-11-05 23:10:00,2018-11-05 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-11-05 23:55:00,2018-11-06 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-11-06 23:10:00,2018-11-06 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-11-06 23:55:00,2018-11-07 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-11-07 23:10:00,2018-11-07 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-11-07 23:55:00,2018-11-08 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-11-08 23:10:00,2018-11-08 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-11-08 23:55:00,2018-11-09 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-11-09 23:10:00,2018-11-12 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-11-12 23:10:00,2018-11-12 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-11-12 23:55:00,2018-11-13 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-11-13 23:10:00,2018-11-13 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-11-13 23:55:00,2018-11-14 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-11-14 23:10:00,2018-11-14 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-11-14 23:55:00,2018-11-15 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-11-15 23:10:00,2018-11-15 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-11-15 23:55:00,2018-11-16 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-11-16 23:10:00,2018-11-19 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-11-19 23:10:00,2018-11-19 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-11-19 23:55:00,2018-11-20 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-11-20 23:10:00,2018-11-20 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-11-20 23:55:00,2018-11-21 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-11-21 23:10:00,2018-11-21 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-11-21 23:55:00,2018-11-22 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-11-22 19:55:00,2018-11-23 01:00:00,305.0,Thursday,19:55,Friday,01:00,305,Thursday|19:55|Friday|01:00|305,4,exceptional_closure_or_missing
2018-11-23 20:15:00,2018-11-26 01:00:00,3165.0,Friday,20:15,Monday,01:00,3165,Friday|20:15|Monday|01:00|3165,7,exceptional_closure_or_missing
2018-11-26 23:10:00,2018-11-26 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-11-26 23:55:00,2018-11-27 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-11-27 23:10:00,2018-11-27 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-11-27 23:55:00,2018-11-28 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-11-28 23:10:00,2018-11-28 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-11-28 23:55:00,2018-11-29 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-11-29 23:10:00,2018-11-29 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-11-29 23:55:00,2018-11-30 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-11-30 23:10:00,2018-12-03 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-12-03 23:10:00,2018-12-03 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-12-03 23:55:00,2018-12-04 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-12-04 23:10:00,2018-12-04 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-12-04 23:55:00,2018-12-05 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-12-05 16:25:00,2018-12-06 01:00:00,515.0,Wednesday,16:25,Thursday,01:00,515,Wednesday|16:25|Thursday|01:00|515,1,exceptional_closure_or_missing
2018-12-06 23:10:00,2018-12-06 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-12-06 23:55:00,2018-12-07 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-12-07 23:10:00,2018-12-10 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-12-10 23:10:00,2018-12-10 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-12-10 23:55:00,2018-12-11 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-12-11 23:10:00,2018-12-11 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-12-11 23:55:00,2018-12-12 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-12-12 23:10:00,2018-12-12 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-12-12 23:55:00,2018-12-13 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-12-13 23:10:00,2018-12-13 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-12-13 23:55:00,2018-12-14 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-12-14 23:10:00,2018-12-17 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-12-17 23:10:00,2018-12-17 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-12-17 23:55:00,2018-12-18 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2018-12-18 23:10:00,2018-12-18 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2018-12-18 23:55:00,2018-12-19 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2018-12-19 23:10:00,2018-12-19 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-12-19 23:55:00,2018-12-20 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-12-20 23:10:00,2018-12-20 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-12-20 23:55:00,2018-12-21 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-12-21 23:10:00,2018-12-24 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-12-24 20:10:00,2018-12-26 01:00:00,1730.0,Monday,20:10,Wednesday,01:00,1730,Monday|20:10|Wednesday|01:00|1730,1,exceptional_closure_or_missing
2018-12-26 22:45:00,2018-12-26 23:00:00,15.0,Wednesday,22:45,Wednesday,23:00,15,Wednesday|22:45|Wednesday|23:00|15,1,intraday_missing_candidate
2018-12-26 23:10:00,2018-12-26 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2018-12-26 23:55:00,2018-12-27 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2018-12-27 23:10:00,2018-12-27 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2018-12-27 23:55:00,2018-12-28 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2018-12-28 23:10:00,2018-12-31 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2018-12-31 23:10:00,2018-12-31 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2018-12-31 23:55:00,2019-01-02 01:00:00,1505.0,Monday,23:55,Wednesday,01:00,1505,Monday|23:55|Wednesday|01:00|1505,1,exceptional_closure_or_missing
2019-01-02 23:10:00,2019-01-02 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2019-01-02 23:55:00,2019-01-03 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2019-01-03 23:10:00,2019-01-03 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2019-01-03 23:55:00,2019-01-04 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2019-01-04 23:10:00,2019-01-07 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2019-01-07 23:10:00,2019-01-07 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2019-01-07 23:55:00,2019-01-08 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2019-01-08 23:10:00,2019-01-08 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2019-01-08 23:55:00,2019-01-09 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2019-01-09 23:10:00,2019-01-09 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2019-01-09 23:55:00,2019-01-10 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2019-01-10 23:10:00,2019-01-10 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2019-01-10 23:55:00,2019-01-11 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2019-01-11 23:10:00,2019-01-14 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2019-01-14 23:10:00,2019-01-14 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2019-01-14 23:55:00,2019-01-15 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2019-01-15 23:10:00,2019-01-15 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2019-01-15 23:55:00,2019-01-16 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2019-01-16 23:10:00,2019-01-16 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2019-01-16 23:55:00,2019-01-17 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
